"X1","X2","Y"
0.866,0.456,0
0.869,0.455,0
0.897,0.455,0
0.896,0.475,0
0.852,0.529,0
0.852,0.531,0
0.852,0.53,0
0.852,0.873,0
0.855,0.479,0
0.855,1.032,0
0.858,0.468,0
0.868,0.463,0
0.879,0.467,0
0.873,0.701,0
0.894,1.04,0
0.881,1.043,0
0.862,2.575,0
0.847,2.58,0
0.833,4.428,0
0.819,3.743,0
0.811,5,0
0.811,1.032,0
0.818,1.027,0
0.821,1.027,0
0.823,1.027,0
0.823,1.027,0
0.823,1.023,0
0.824,0.982,0
0.824,0.978,0
0.82,0.976,0
0.82,0.972,0
0.82,0.97,0
0.82,0.965,0
0.82,0.964,0
0.821,0.965,0
0.821,0.964,0
0.822,0.962,0
0.823,0.963,0
0.823,0.961,0
0.823,0.955,0
0.822,0.95,0
0.821,0.948,0
0.82,0.944,0
0.82,0.945,0
0.823,0.949,0
0.824,0.956,0
0.823,0.958,0
0.819,0.933,0
0.819,0.931,0
0.818,0.928,0
0.817,0.927,0
0.817,0.928,0
0.819,1.011,0
0.818,1.009,0
0.813,0.923,0
0.811,0.919,0
0.811,0.992,0
0.81,0.864,0
0.81,0.847,0
0.818,0.84,0
0.809,0.83,0
0.807,0.827,0
0.81,0.983,0
0.811,0.84,0
0.808,0.979,0
0.811,0.978,0
0.818,0.844,0
0.817,0.842,0
0.824,0.842,0
0.886,0.813,0
0.882,0.806,0
0.882,0.8,0
0.868,0.666,0
0.852,0.658,0
0.85,0.643,0
0.808,0.635,0
0.801,0.625,0
0.801,0.621,0
0.795,0.622,0
0.798,0.624,0
0.804,0.618,0
0.807,0.618,0
0.804,0.617,0
0.804,0.612,0
0.804,0.612,0
0.804,0.611,0
0.804,0.61,0
0.804,0.609,0
0.804,0.596,0
0.804,0.594,0
0.804,0.589,0
0.804,0.584,0
0.805,0.583,0
0.806,0.581,0
0.807,0.579,0
0.808,0.581,0
0.807,0.58,0
0.807,0.58,0
0.807,0.58,0
0.807,0.579,0
0.807,0.582,0
0.808,0.581,0
0.808,0.572,0
0.808,0.569,0
0.808,0.563,0
0.808,0.563,0
0.808,0.563,0
0.808,0.562,0
0.807,0.564,0
0.806,0.568,0
0.805,0.566,0
0.805,0.567,0
0.804,0.557,0
0.803,0.552,0
0.803,0.55,0
0.802,0.548,0
0.802,0.543,0
0.806,0.545,0
0.806,0.543,0
0.8,0.592,0
0.798,0.564,0
0.794,0.538,0
0.793,0.541,0
0.795,0.825,0
0.833,0.572,0
0.794,0.674,0
0.794,0.569,0
0.797,0.851,0
0.817,0.57,0
0.825,0.569,0
0.881,0.708,0
0.886,0.704,0
0.881,0.675,0
0.867,0.653,0
0.886,0.634,0
0.846,0.612,0
0.832,0.608,0
0.835,0.583,0
0.781,0.552,0
0.766,0.547,0
0.596,0.543,0
0.586,0.529,0
0.823,0.524,0
0.802,0.52,0
0.762,0.507,0
0.762,0.506,0
0.759,0.506,0
0.759,0.506,0
0.761,0.505,0
0.882,0.497,0
0.865,0.495,0
0.876,0.491,0
0.866,0.489,0
0.855,0.489,0
0.844,0.488,0
0.835,0.487,0
0.834,0.486,0
0.836,0.483,0
0.836,0.483,0
0.839,0.48,0
0.893,0.675,0
0.874,0.683,0
0.856,0.689,0
0.667,0.747,0
0.625,0.763,0
0.609,0.77,0
0.593,0.778,0
0.575,0.785,0
0.565,0.788,0
0.549,0.774,0
0.553,0.774,0
0.556,0.771,0
0.563,0.77,0
0.569,0.769,0
0.898,0.771,0
0.882,0.771,0
0.865,0.77,0
0.832,0.765,0
0.816,0.766,0
0.802,0.767,0
0.786,0.768,0
0.781,0.768,0
0.782,0.769,0
0.783,0.768,0
0.785,0.768,0
0.784,0.767,0
0.783,0.87,0
0.783,0.87,0
0.782,0.869,0
0.78,0.771,0
0.778,0.76,0
0.777,0.754,0
0.777,0.747,0
0.78,0.747,0
0.78,0.747,0
0.779,0.746,0
0.828,0.374,0
0.777,0.371,0
0.776,0.366,0
0.775,0.364,0
0.776,0.375,0
0.779,0.746,0
0.796,0.75,0
0.893,0.733,0
0.592,0.527,0
0.587,0.523,0
0.583,0.519,0
0.576,0.515,0
0.575,0.511,0
0.572,0.507,0
0.568,0.504,0
0.803,0.5,0
0.802,0.497,0
0.802,0.496,0
0.802,0.496,0
0.802,0.496,0
0.802,0.495,0
0.802,0.494,0
0.804,0.493,0
0.589,0.487,0
0.59,0.486,0
0.59,0.486,0
0.895,0.707,0
0.876,0.714,0
0.857,0.721,0
0.819,0.735,0
0.801,0.742,0
0.785,0.747,0
0.776,0.748,0
0.777,0.746,0
0.78,0.744,0
0.78,0.744,0
0.78,0.744,0
0.779,0.744,0
0.779,0.744,0
0.778,0.743,0
0.778,0.743,0
0.778,0.743,0
0.778,0.742,0
0.778,0.742,0
0.78,0.741,0
0.779,0.744,0
0.774,0.743,0
0.772,0.743,0
0.771,0.738,0
0.77,0.737,0
0.769,0.737,0
0.768,0.739,0
0.766,0.743,0
0.766,0.749,0
0.771,1.151,0
0.767,0.783,0
0.767,0.784,0
0.77,0.81,0
0.773,0.769,0
0.797,0.756,0
0.78,0.746,0
0.755,0.555,0
0.712,0.551,0
0.684,0.542,0
0.669,0.536,0
0.658,0.529,0
0.886,0.515,0
0.88,0.506,0
0.57,0.504,0
0.565,0.505,0
0.887,0.505,0
0.565,0.503,0
0.889,0.501,0
0.888,0.5,0
0.889,0.498,0
0.889,0.497,0
0.889,0.495,0
0.89,0.494,0
0.891,0.491,0
0.891,0.49,0
0.888,0.489,0
0.584,0.486,0
0.891,0.484,0
0.892,0.48,0
0.892,0.479,0
0.893,0.477,0
0.892,0.475,0
0.892,0.473,0
0.895,0.467,0
0.887,0.464,0
0.89,0.461,0
0.889,0.459,0
0.888,0.457,0
0.887,0.455,0
0.887,0.453,0
0.886,0.451,0
0.889,0.45,0
0.887,0.463,0
0.877,0.451,0
0.88,0.447,0
0.879,0.446,0
0.878,0.446,0
0.876,0.445,0
0.876,0.448,0
0.878,0.475,0
0.877,0.504,0
0.887,0.453,0
0.899,0.457,0
0.877,0.545,0
0.873,0.539,0
0.876,1.053,0
0.892,0.469,0
0.899,0.916,0
0.883,0.922,0
0.867,0.927,0
0.851,0.932,0
0.836,0.938,0
0.822,0.917,0
0.816,0.903,0
0.817,0.897,0
0.817,0.891,0
0.822,0.89,0
0.822,0.894,0
0.822,0.89,0
0.818,0.89,0
0.817,0.89,0
0.816,0.889,0
0.816,0.888,0
0.814,0.886,0
0.813,0.885,0
0.812,0.884,0
0.815,0.889,0
0.815,0.978,0
0.815,0.898,0
0.812,0.881,0
0.806,0.877,0
0.805,0.901,0
0.804,0.963,0
0.805,0.887,0
0.807,0.837,0
0.823,0.834,0
0.874,0.83,0
0.806,0.822,0
0.804,0.818,0
0.807,0.814,0
0.813,0.826,0
0.881,0.798,0
0.892,0.792,0
0.893,0.788,0
0.895,0.785,0
0.893,0.66,0
0.874,0.654,0
0.856,0.648,0
0.837,0.645,0
0.818,0.632,0
0.801,0.634,0
0.786,0.619,0
0.779,0.603,0
0.782,0.602,0
0.784,0.602,0
0.784,0.603,0
0.784,0.602,0
0.784,0.602,0
0.783,0.601,0
0.783,0.596,0
0.783,0.595,0
0.784,0.594,0
0.784,0.592,0
0.784,0.59,0
0.786,0.588,0
0.785,0.59,0
0.783,0.576,0
0.783,0.574,0
0.783,0.572,0
0.783,0.57,0
0.782,0.572,0
0.781,0.577,0
0.78,0.568,0
0.779,0.562,0
0.779,0.555,0
0.779,0.553,0
0.773,0.552,0
0.771,0.564,0
0.769,0.552,0
0.767,0.551,0
0.763,0.55,0
0.763,0.798,0
0.766,0.686,0
0.779,0.586,0
0.765,0.681,0
0.761,0.663,0
0.76,0.775,0
0.763,0.813,0
0.766,0.567,0
0.776,0.572,0
0.873,0.731,0
0.892,0.722,0
0.887,0.716,0
0.871,0.71,0
0.856,0.703,0
0.9,0.68,0
0.892,0.676,0
0.851,0.666,0
0.844,0.661,0
0.885,0.613,0
0.826,0.51,0
0.855,0.506,0
0.898,0.503,0
0.879,0.501,0
0.863,0.499,0
0.824,0.493,0
0.821,0.49,0
0.827,0.49,0
0.829,0.49,0
0.829,0.49,0
0.828,0.489,0
0.828,0.488,0
0.831,0.487,0
0.832,0.485,0
0.831,0.484,0
0.834,0.483,0
0.823,0.481,0
0.889,0.669,0
0.853,0.676,0
0.835,0.674,0
0.821,0.675,0
0.672,0.734,0
0.639,0.75,0
0.625,0.757,0
0.612,0.764,0
0.601,0.767,0
0.595,0.766,0
0.595,0.765,0
0.596,0.761,0
0.597,0.76,0
0.6,0.76,0
0.889,0.777,0
0.872,0.779,0
0.856,0.781,0
0.839,0.784,0
0.822,0.791,0
0.792,0.902,0
0.779,0.901,0
0.771,0.805,0
0.769,0.8,0
0.77,0.799,0
0.77,0.793,0
0.769,0.792,0
0.769,0.791,0
0.769,0.79,0
0.769,0.789,0
0.768,0.789,0
0.768,0.788,0
0.768,0.787,0
0.768,0.405,0
0.768,0.397,0
0.77,0.393,0
0.77,0.392,0
0.784,0.389,0
0.773,0.384,0
0.769,0.386,0
0.768,0.411,0
0.784,0.379,0
0.899,0.74,0
0.888,0.736,0
0.879,0.732,0
0.871,0.726,0
0.849,0.379,0
0.575,0.51,0
0.575,0.506,0
0.574,0.498,0
0.803,0.488,0
0.787,0.485,0
0.776,0.482,0
0.765,0.48,0
0.763,0.478,0
0.766,0.478,0
0.766,0.478,0
0.765,0.477,0
0.765,0.473,0
0.767,0.476,0
0.767,0.475,0
0.767,0.474,0
0.779,0.473,0
0.569,0.468,0
0.57,0.465,0
0.897,0.714,0
0.878,0.722,0
0.843,0.738,0
0.825,0.746,0
0.809,0.753,0
0.785,0.762,0
0.784,0.76,0
0.788,0.758,0
0.789,0.758,0
0.788,0.758,0
0.788,0.758,0
0.791,0.758,0
0.791,0.757,0
0.785,0.759,0
0.784,0.758,0
0.783,0.766,0
0.783,0.76,0
0.782,0.759,0
0.782,0.759,0
0.78,0.755,0
0.776,0.754,0
0.775,0.757,0
0.774,0.76,0
0.773,0.764,0
0.776,0.794,0
0.778,0.803,0
0.783,0.763,0
0.826,0.795,0
0.776,0.792,0
0.775,0.769,0
0.775,0.789,0
0.778,0.805,0
0.791,0.756,0
0.715,0.529,0
0.651,0.514,0
0.628,0.506,0
0.606,0.498,0
0.591,0.49,0
0.585,0.484,0
0.573,0.478,0
0.835,0.479,0
0.839,0.481,0
0.839,0.479,0
0.831,0.475,0
0.834,0.47,0
0.834,0.47,0
0.831,0.469,0
0.831,0.468,0
0.832,0.464,0
0.836,0.462,0
0.839,0.46,0
0.843,0.456,0
0.841,0.453,0
0.838,0.451,0
0.838,0.449,0
0.838,0.447,0
0.837,0.443,0
0.845,0.441,0
0.846,0.439,0
0.845,0.437,0
0.845,0.435,0
0.847,0.431,0
0.836,0.428,0
0.835,0.425,0
0.834,0.42,0
0.842,0.417,0
0.841,0.415,0
0.841,0.414,0
0.843,0.411,0
0.831,0.413,0
0.827,0.414,0
0.825,0.408,0
0.826,0.408,0
0.828,0.408,0
0.83,0.411,0
0.829,0.423,0
0.828,0.441,0
0.84,0.419,0
0.828,0.484,0
0.827,0.999,0
0.832,0.433,0
0.835,0.434,0
0.835,0.43,0
0.835,0.43,0
0.839,0.428,0
0.852,0.431,0
0.881,0.707,0
0.811,0.641,0
0.795,0.638,0
0.778,0.648,0
0.781,0.636,0
0.749,0.62,0
0.891,0.833,0
0.872,0.835,0
0.853,0.835,0
0.834,0.837,0
0.814,0.84,0
0.796,0.843,0
0.78,0.845,0
0.775,0.844,0
0.778,0.843,0
0.78,0.842,0
0.782,0.841,0
0.783,0.841,0
0.782,0.844,0
0.782,0.844,0
0.782,0.842,0
0.786,0.841,0
0.783,0.84,0
0.784,0.838,0
0.786,0.831,0
0.782,0.829,0
0.781,0.828,0
0.78,0.826,0
0.78,0.825,0
0.779,0.822,0
0.781,0.83,0
0.781,0.905,0
0.78,0.834,0
0.778,0.825,0
0.772,0.831,0
0.77,0.821,0
0.769,0.82,0
0.768,0.854,0
0.767,0.89,0
0.766,0.826,0
0.769,0.822,0
0.78,0.794,0
0.767,0.787,0
0.766,0.784,0
0.766,0.78,0
0.768,0.773,0
0.771,0.77,0
0.784,0.767,0
0.843,0.763,0
0.885,0.755,0
0.887,0.752,0
0.885,0.749,0
0.88,0.601,0
0.864,0.597,0
0.849,0.593,0
0.822,0.583,0
0.825,0.578,0
0.826,0.578,0
0.826,0.582,0
0.826,0.578,0
0.826,0.578,0
0.826,0.577,0
0.827,0.572,0
0.827,0.572,0
0.827,0.572,0
0.827,0.57,0
0.828,0.569,0
0.828,0.568,0
0.828,0.566,0
0.828,0.564,0
0.828,0.564,0
0.826,0.562,0
0.826,0.561,0
0.825,0.566,0
0.825,0.565,0
0.825,0.565,0
0.825,0.56,0
0.826,0.559,0
0.826,0.553,0
0.826,0.552,0
0.826,0.55,0
0.827,0.549,0
0.827,0.547,0
0.827,0.545,0
0.826,0.547,0
0.823,0.547,0
0.822,0.545,0
0.821,0.538,0
0.82,0.532,0
0.82,0.53,0
0.82,0.529,0
0.82,0.528,0
0.823,0.527,0
0.821,0.527,0
0.824,0.526,0
0.824,0.526,0
0.823,0.525,0
0.822,0.524,0
0.817,0.527,0
0.816,0.542,0
0.814,0.524,0
0.813,0.52,0
0.813,0.523,0
0.812,0.572,0
0.811,0.867,0
0.813,0.842,0
0.879,0.838,0
0.816,0.548,0
0.812,0.667,0
0.814,0.666,0
0.817,0.546,0
0.837,0.805,0
0.806,0.697,0
0.791,0.688,0
0.78,0.68,0
0.858,0.672,0
0.854,0.651,0
0.857,0.651,0
0.854,0.65,0
0.851,0.65,0
0.855,0.649,0
0.851,0.649,0
0.847,0.649,0
0.847,0.651,0
0.853,0.651,0
0.858,0.635,0
0.815,0.531,0
0.746,0.512,0
0.729,0.508,0
0.888,0.497,0
0.868,0.493,0
0.858,0.489,0
0.853,0.487,0
0.854,0.487,0
0.854,0.487,0
0.854,0.486,0
0.853,0.486,0
0.852,0.484,0
0.851,0.482,0
0.846,0.48,0
0.846,0.479,0
0.849,0.476,0
0.848,0.474,0
0.851,0.472,0
0.851,0.471,0
0.851,0.471,0
0.897,0.676,0
0.885,0.684,0
0.684,0.74,0
0.663,0.75,0
0.648,0.757,0
0.632,0.765,0
0.617,0.772,0
0.592,0.779,0
0.591,0.775,0
0.895,0.782,0
0.875,0.779,0
0.823,0.784,0
0.808,0.786,0
0.795,0.787,0
0.789,0.787,0
0.79,0.789,0
0.791,0.791,0
0.792,0.794,0
0.792,0.892,0
0.792,0.888,0
0.792,0.891,0
0.792,0.887,0
0.792,0.887,0
0.792,0.886,0
0.791,0.885,0
0.79,0.791,0
0.79,0.789,0
0.789,0.784,0
0.788,0.779,0
0.787,0.773,0
0.785,0.77,0
0.787,0.768,0
0.79,0.398,0
0.785,0.384,0
0.784,0.383,0
0.787,0.777,0
0.786,0.765,0
0.723,0.577,0
0.69,0.619,0
0.884,0.509,0
0.867,0.506,0
0.848,0.503,0
0.831,0.499,0
0.816,0.496,0
0.802,0.493,0
0.789,0.49,0
0.783,0.488,0
0.784,0.487,0
0.802,0.487,0
0.802,0.486,0
0.583,0.479,0
0.584,0.478,0
0.9,0.692,0
0.882,0.699,0
0.864,0.706,0
0.846,0.714,0
0.811,0.727,0
0.798,0.731,0
0.793,0.731,0
0.794,0.729,0
0.796,0.727,0
0.797,0.727,0
0.797,0.727,0
0.796,0.727,0
0.796,0.727,0
0.795,0.727,0
0.795,0.726,0
0.798,0.726,0
0.796,0.725,0
0.791,0.739,0
0.789,0.728,0
0.788,0.727,0
0.786,0.722,0
0.785,0.721,0
0.784,0.721,0
0.783,0.724,0
0.783,0.727,0
0.783,0.733,0
0.785,1.152,0
0.896,0.73,0
0.835,0.733,0
0.784,0.736,0
0.786,0.827,0
0.785,0.757,0
0.792,0.785,0
0.809,0.779,0
0.819,0.772,0
0.71,0.555,0
0.698,0.548,0
0.667,0.539,0
0.9,0.522,0
0.576,0.519,0
0.573,0.513,0
0.571,0.51,0
0.862,0.507,0
0.853,0.503,0
0.842,0.501,0
0.835,0.499,0
0.833,0.497,0
0.835,0.496,0
0.836,0.495,0
0.838,0.493,0
0.84,0.492,0
0.841,0.49,0
0.84,0.488,0
0.84,0.486,0
0.587,0.484,0
0.845,0.481,0
0.846,0.479,0
0.845,0.477,0
0.845,0.474,0
0.845,0.473,0
0.844,0.471,0
0.844,0.469,0
0.84,0.468,0
0.836,0.464,0
0.838,0.461,0
0.84,0.459,0
0.839,0.456,0
0.839,0.454,0
0.839,0.451,0
0.839,0.449,0
0.842,0.448,0
0.833,0.446,0
0.84,0.451,0
0.827,0.446,0
0.833,0.445,0
0.832,0.443,0
0.831,0.443,0
0.83,0.442,0
0.829,0.445,0
0.828,0.483,0
0.83,0.523,0
0.867,0.452,0
0.844,0.453,0
0.832,0.474,0
0.829,0.521,0
0.828,0.85,0
0.831,0.473,0
0.834,0.465,0
0.85,0.463,0
0.859,0.674,0
0.84,0.667,0
0.822,0.663,0
0.894,2.47,0
0.876,2.483,0
0.862,3.642,0
0.848,3.646,0
0.835,3.652,0
0.815,0.885,0
0.818,3.661,0
0.82,4.409,0
0.822,4.409,0
0.822,4.409,0
0.821,4.408,0
0.821,3.672,0
0.822,0.914,0
0.827,0.908,0
0.827,0.862,0
0.827,0.854,0
0.824,0.849,0
0.823,0.847,0
0.823,0.84,0
0.824,0.838,0
0.826,0.831,0
0.822,0.83,0
0.821,0.827,0
0.821,0.825,0
0.82,0.823,0
0.82,0.822,0
0.82,0.824,0
0.823,0.865,0
0.822,0.82,0
0.821,0.815,0
0.816,0.81,0
0.814,0.806,0
0.813,0.804,0
0.813,0.809,0
0.816,0.919,0
0.816,0.916,0
0.81,0.805,0
0.809,0.801,0
0.807,0.8,0
0.806,0.823,0
0.806,0.863,0
0.808,0.887,0
0.808,0.896,0
0.807,0.868,0
0.826,0.841,0
0.841,0.826,0
0.805,0.823,0
0.808,0.829,0
0.808,0.825,0
0.814,0.805,0
0.897,0.768,0
0.894,0.649,0
0.873,0.642,0
1.687,0.445,0
1.687,0.449,0
1.687,0.449,0
1.687,0.449,0
1.686,0.446,0
1.684,0.451,0
1.68,0.453,0
0.908,0.478,0
1.27,0.477,0
1.639,0.476,0
1.638,0.475,0
1.637,0.474,0
1.636,0.475,0
1.635,0.475,0
1.635,0.475,0
1.635,0.475,0
1.633,0.475,0
1.629,0.474,0
1.624,0.473,0
1.618,0.473,0
1.611,0.473,0
1.603,0.471,0
1.581,0.471,0
1.572,0.471,0
1.179,0.47,0
1.159,0.471,0
1.136,0.471,0
1.128,0.472,0
1.477,0.472,0
1.457,0.473,0
1.438,0.475,0
1.428,0.486,0
1.418,0.485,0
1.399,0.485,0
1.39,0.486,0
1.38,0.487,0
1.491,0.46,0
1.202,0.458,0
1.201,0.456,0
1.2,0.455,0
1.198,0.454,0
1.198,0.455,0
1.198,0.455,0
1.198,0.456,0
1.191,0.457,0
1.567,0.459,0
1.208,0.461,0
1.553,0.462,0
1.191,0.464,0
1.528,0.466,0
1.519,0.468,0
1.512,0.47,0
1.475,0.476,0
1.473,0.48,0
1.472,0.483,0
1.459,0.486,0
1.34,0.491,0
1.335,0.494,0
1.821,0.371,0
1.817,0.363,0
1.816,0.357,0
1.814,0.357,0
1.813,0.357,0
1.81,0.357,0
1.81,0.356,0
0.963,0.356,0
1.81,0.356,0
0.957,0.357,0
0.937,0.358,0
0.93,0.362,0
1.727,0.383,0
2.715,0.374,0
2.094,0.374,0
2.693,0.378,0
2.681,0.386,0
1.501,0.487,0
1.495,0.487,0
1.494,0.486,0
1.491,0.485,0
1.702,0.485,0
1.492,0.485,0
1.491,0.485,0
1.492,0.485,0
1.694,0.484,0
1.689,0.483,0
1.682,0.483,0
1.675,0.482,0
1.656,0.48,0
1.635,0.478,0
1.624,0.478,0
1.613,0.478,0
1.603,0.477,0
1.593,0.477,0
1.584,0.478,0
1.575,0.477,0
1.567,0.478,0
1.559,0.478,0
1.55,0.478,0
1.541,0.479,0
1.511,0.481,0
1.316,0.482,0
1.304,0.483,0
1.296,0.484,0
1.273,0.488,0
1.432,0.49,0
1.422,0.491,0
1.412,0.493,0
1.402,0.494,0
0.904,0.403,0
3.335,0.425,0
3.335,0.422,0
3.335,0.425,0
3.335,0.425,0
3.334,0.427,0
2.935,0.426,0
2.923,0.431,0
3.322,0.436,0
3.316,0.443,0
3.309,0.454,0
3.29,0.479,0
2.338,0.491,0
2.316,0.481,0
1.914,0.471,0
1.889,0.464,0
2.225,0.461,0
2.209,0.46,0
2.194,0.461,0
2.18,0.458,0
2.166,0.457,0
1.879,0.474,0
2.13,0.471,0
2.12,0.467,0
1.838,0.46,0
1.827,0.46,0
2.09,0.464,0
2.081,0.458,0
1.84,0.458,0
1.832,0.468,0
1.987,0.489,0
0.906,0.494,0
0.905,0.494,0
1.493,0.455,0
1.492,0.453,0
1.2,0.451,0
1.199,0.449,0
1.197,0.448,0
1.196,0.448,0
1.195,0.448,0
1.195,0.448,0
1.196,0.448,0
1.195,0.448,0
1.195,0.448,0
1.194,0.448,0
1.193,0.449,0
1.191,0.45,0
1.19,0.451,0
1.57,0.453,0
1.558,0.455,0
1.549,0.456,0
1.54,0.457,0
1.553,0.461,0
1.504,0.466,0
1.467,0.474,0
1.468,0.482,0
1.459,0.485,0
1.424,0.488,0
1.428,0.494,0
0.917,0.468,0
1.668,0.481,0
1.653,0.476,0
1.636,0.478,0
1.616,0.484,0
1.603,0.487,0
1.542,0.458,0
1.545,0.453,0
1.544,0.453,0
1.541,0.452,0
1.54,0.452,0
1.541,0.452,0
1.54,0.452,0
1.54,0.452,0
1.537,0.451,0
1.493,0.423,0
1.496,0.422,0
1.731,0.418,0
1.731,0.418,0
1.732,0.418,0
1.731,0.418,0
1.731,0.418,0
1.731,0.418,0
1.731,0.418,0
1.731,0.418,0
1.726,0.418,0
1.721,0.417,0
1.714,0.417,0
1.707,0.416,0
1.689,0.416,0
1.679,0.416,0
1.668,0.416,0
1.657,0.416,0
1.647,0.416,0
1.636,0.417,0
1.411,0.418,0
1.615,0.42,0
1.604,0.421,0
1.594,0.422,0
1.584,0.423,0
1.36,0.425,0
1.348,0.426,0
1.331,0.429,0
1.323,0.431,0
1.314,0.433,0
1.298,0.437,0
1.289,0.439,0
1.285,0.441,0
1.473,0.443,0
1.442,0.449,0
1.432,0.451,0
1.411,0.455,0
1.401,0.458,0
1.391,0.46,0
1.381,0.462,0
1.371,0.465,0
1.362,0.467,0
1.352,0.469,0
1.343,0.472,0
1.333,0.474,0
1.324,0.477,0
1.314,0.48,0
1.305,0.483,0
1.295,0.486,0
1.286,0.489,0
1.277,0.493,0
5,0.483,0
2.491,0.49,0
2.472,0.482,0
2.452,0.474,0
2.433,0.466,0
2.415,0.457,0
2.38,0.443,0
2.363,0.436,0
2.333,0.427,0
1.793,0.426,0
1.768,0.426,0
1.757,0.403,0
1.745,0.394,0
2.236,0.39,0
2.229,0.388,0
2.222,0.386,0
2.218,0.387,0
2.205,0.387,0
2.192,0.432,0
2.185,0.381,0
2.177,0.38,0
2.165,0.376,0
2.156,0.379,0
2.147,0.428,0
2.137,0.42,0
2.127,0.422,0
2.116,0.452,0
2.105,0.426,0
2.083,0.39,0
2.072,0.427,0
2.062,0.401,0
1.07,0.49,0
1.069,0.489,0
1.473,0.485,0
1.472,0.486,0
1.072,0.486,0
1.471,0.486,0
1.471,0.486,0
1.471,0.486,0
1.471,0.486,0
1.47,0.486,0
1.47,0.485,0
1.458,0.486,0
1.452,0.487,0
1.445,0.488,0
1.437,0.488,0
1.425,0.49,0
1.417,0.491,0
1.412,0.493,0
1.404,0.494,0
1.82,0.349,0
1.817,0.342,0
1.819,0.34,0
1.819,0.34,0
1.818,0.341,0
1.818,0.341,0
1.818,0.341,0
1.818,0.341,0
1.817,0.341,0
1.817,0.34,0
1.816,0.34,0
1.813,0.34,0
1.809,0.341,0
0.941,0.345,0
0.928,0.356,0
2.739,0.355,0
2.726,0.355,0
2.711,0.361,0
2.696,0.367,0
2.68,0.394,0
2.591,0.478,0
1.855,0.493,0
1.84,0.49,0
1.825,0.487,0
1.809,0.484,0
1.793,0.481,0
1.491,0.458,0
1.488,0.457,0
1.491,0.456,0
1.493,0.456,0
1.489,0.456,0
1.492,0.456,0
1.71,0.456,0
1.495,0.456,0
1.492,0.456,0
1.492,0.456,0
1.495,0.456,0
1.709,0.456,0
1.709,0.456,0
1.708,0.456,0
1.707,0.456,0
1.707,0.456,0
1.707,0.456,0
1.705,0.456,0
1.697,0.454,0
1.69,0.453,0
1.683,0.452,0
1.674,0.452,0
1.665,0.451,0
1.655,0.451,0
1.645,0.45,0
1.636,0.449,0
1.626,0.449,0
1.616,0.449,0
1.606,0.45,0
1.596,0.45,0
1.586,0.451,0
1.575,0.452,0
1.547,0.454,0
1.537,0.454,0
1.329,0.455,0
1.317,0.457,0
1.312,0.458,0
1.304,0.459,0
1.296,0.461,0
1.29,0.462,0
1.282,0.464,0
1.273,0.466,0
1.447,0.468,0
1.435,0.47,0
1.413,0.474,0
1.406,0.476,0
1.397,0.478,0
1.387,0.479,0
1.375,0.481,0
1.366,0.483,0
1.336,0.489,0
1.326,0.491,0
0.951,0.452,0
0.901,0.452,0
3.283,0.469,0
1.946,0.491,0
1.931,0.484,0
2.249,0.484,0
2.231,0.481,0
2.213,0.48,0
2.195,0.486,0
1.893,0.492,0
2.11,0.491,0
1.892,0.482,0
2.084,0.483,0
1.836,0.49,0
1.814,0.488,0
0.906,0.494,0
1.461,0.477,0
1.111,0.476,0
1.11,0.474,0
1.109,0.473,0
1.104,0.472,0
1.102,0.472,0
1.105,0.472,0
1.105,0.472,0
1.101,0.472,0
1.101,0.472,0
1.103,0.472,0
1.105,0.472,0
1.098,0.473,0
1.5,0.473,0
1.493,0.474,0
1.486,0.475,0
1.479,0.476,0
1.468,0.478,0
1.46,0.48,0
1.456,0.481,0
1.427,0.486,0
1.419,0.488,0
1.412,0.49,0
1.406,0.492,0
1.397,0.494,0
1.556,0.386,0
1.807,0.364,0
1.799,0.354,0
1.798,0.352,0
0.944,0.35,0
1.795,0.35,0
0.935,0.35,0
0.942,0.35,0
1.794,0.35,0
0.938,0.35,0
0.937,0.35,0
0.937,0.35,0
0.939,0.35,0
0.933,0.35,0
0.936,0.35,0
0.932,0.35,0
0.935,0.35,0
0.935,0.35,0
0.935,0.35,0
0.935,0.35,0
0.931,0.35,0
0.935,0.35,0
0.931,0.353,0
0.933,0.353,0
1.717,0.376,0
2.682,0.377,0
2.672,0.396,0
2.616,0.46,0
2.598,0.461,0
2.586,0.469,0
1.542,0.492,0
1.542,0.491,0
1.545,0.49,0
1.754,0.489,0
1.754,0.489,0
1.753,0.489,0
1.753,0.489,0
1.754,0.489,0
1.753,0.489,0
1.752,0.488,0
1.749,0.488,0
1.745,0.487,0
1.715,0.484,0
1.706,0.483,0
1.697,0.482,0
1.69,0.481,0
1.684,0.48,0
1.47,0.48,0
1.453,0.481,0
1.449,0.481,0
1.435,0.482,0
1.428,0.483,0
1.415,0.486,0
1.417,0.488,0
1.592,0.49,0
1.581,0.492,0
1.571,0.494,0
1.923,0.492,0
1.887,0.483,0
2.193,0.478,0
2.176,0.479,0
2.084,0.479,0
2.071,0.483,0
1.796,0.482,0
1.447,0.482,0
1.101,0.481,0
1.101,0.48,0
1.1,0.479,0
1.096,0.48,0
1.098,0.48,0
1.095,0.479,0
1.092,0.48,0
1.086,0.48,0
1.077,0.48,0
1.473,0.481,0
1.464,0.482,0
1.446,0.484,0
1.438,0.484,0
1.421,0.486,0
1.41,0.488,0
1.403,0.49,0
1.395,0.491,0
1.379,0.494,0
1.772,0.372,0
1.768,0.369,0
1.673,0.382,0
